nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  turb-intensity,      z-velocity,      y-velocity,      x-velocity
       187, 1.799999931E+00,-2.363636399E-01, 1.249999968E-01, 1.448885837E-01,-3.596841923E-04,-1.303600517E-02, 2.337833693E+00
       188, 1.950000047E+00,-2.363636390E-01, 1.249999961E-01, 1.475120431E-01, 2.077882581E-04,-1.406603488E-02, 2.330139268E+00
       189, 2.099999954E+00,-2.363636416E-01, 1.249999977E-01, 1.498386340E-01, 7.440436980E-04,-1.488681539E-02, 2.322158233E+00
       190, 2.250000011E+00,-2.363636346E-01, 1.249999940E-01, 1.518186363E-01, 1.228969924E-03,-1.553027504E-02, 2.314177336E+00
       191,-4.499999921E-01,-2.181818263E-01, 1.249999996E-01, 1.274921931E-01, 1.895568395E-03,-3.409009091E-03, 2.277434905E+00
       192,-3.000000054E-01,-2.181818194E-01, 1.249999956E-01, 1.278344210E-01, 3.787724338E-03,-1.092260363E-02, 2.278706974E+00
       193,-1.500000057E-01,-2.181818214E-01, 1.249999993E-01, 1.282040648E-01, 6.946525864E-03,-3.356216078E-02, 2.287513763E+00
       194,-1.275021755E-15,-2.181818214E-01, 1.249999968E-01, 1.282716469E-01, 8.831941767E-03,-5.913975409E-02, 2.332026589E+00
       195, 1.500000041E-01,-2.181818198E-01, 1.249999959E-01, 1.282325412E-01, 6.683509558E-03,-3.453758630E-02, 2.378647257E+00
       196, 3.000000054E-01,-2.181818194E-01, 1.249999956E-01, 1.283580553E-01, 2.430271390E-03,-7.704256445E-03, 2.387739617E+00
       197, 4.499999921E-01,-2.181818263E-01, 1.249999996E-01, 1.287024765E-01,-5.402698344E-04, 2.850870058E-03, 2.383350207E+00
       198, 6.000000172E-01,-2.181818214E-01, 1.249999968E-01, 1.294650404E-01,-2.020314697E-03, 4.139202045E-03, 2.376795983E+00
       199, 7.500000194E-01,-2.181818214E-01, 1.249999965E-01, 1.308433662E-01,-2.600526269E-03, 1.513281511E-03, 2.370870963E+00
       200, 8.999999860E-01,-2.181818265E-01, 1.249999995E-01, 1.329993329E-01,-2.686557818E-03,-2.164641522E-03, 2.365600486E+00
       201, 1.049999886E+00,-2.181818166E-01, 1.249999940E-01, 1.359609454E-01,-2.462661264E-03,-5.719142213E-03, 2.360115975E+00
       202, 1.200000032E+00,-2.181818214E-01, 1.249999968E-01, 1.395376732E-01,-1.996849563E-03,-8.756238507E-03, 2.353653062E+00
       203, 1.350000032E+00,-2.181818206E-01, 1.249999961E-01, 1.434446021E-01,-1.365129598E-03,-1.121312262E-02, 2.345848569E+00
       204, 1.499999971E+00,-2.181818113E-01, 1.249999909E-01, 1.473654871E-01,-6.381168131E-04,-1.315689881E-02, 2.336796761E+00
       205, 1.649999926E+00,-2.181818214E-01, 1.249999968E-01, 1.510219448E-01, 1.030499501E-04,-1.465614252E-02, 2.326838373E+00
       206, 1.799999931E+00,-2.181818214E-01, 1.249999968E-01, 1.542339198E-01, 7.890945834E-04,-1.579825925E-02, 2.316456026E+00
       207, 1.950000047E+00,-2.181818206E-01, 1.249999961E-01, 1.569101694E-01, 1.382251112E-03,-1.665529635E-02, 2.306110169E+00
       208, 2.099999954E+00,-2.181818231E-01, 1.249999977E-01, 1.590254781E-01, 1.867547478E-03,-1.728174463E-02, 2.296179716E+00
       209, 2.250000011E+00,-2.181818166E-01, 1.249999940E-01, 1.606086036E-01, 2.253593786E-03,-1.772308975E-02, 2.286936233E+00
       210,-4.499999921E-01,-2.000000075E-01, 1.249999996E-01, 1.275006595E-01, 1.941223279E-03,-3.482294618E-03, 2.276949151E+00
       211,-3.000000054E-01,-2.000000011E-01, 1.249999956E-01, 1.278650280E-01, 3.968591871E-03,-1.133347001E-02, 2.277090803E+00
       212,-1.500000057E-01,-2.000000030E-01, 1.249999993E-01, 1.282987412E-01, 7.353268162E-03,-3.727670799E-02, 2.283011386E+00
       213,-1.170070985E-15,-2.000000030E-01, 1.249999968E-01, 1.284101417E-01, 9.239608272E-03,-7.065740881E-02, 2.331765087E+00
       214, 1.500000041E-01,-2.000000015E-01, 1.249999959E-01, 1.284830943E-01, 6.871668051E-03,-3.882778759E-02, 2.382802975E+00
       215, 3.000000054E-01,-2.000000011E-01, 1.249999956E-01, 1.288801130E-01, 2.086416753E-03,-7.929551409E-03, 2.389436015E+00
       216, 4.499999921E-01,-2.000000075E-01, 1.249999996E-01, 1.298242781E-01,-1.258411412E-03, 3.128907641E-03, 2.383591475E+00
       217, 6.000000172E-01,-2.000000030E-01, 1.249999968E-01, 1.317212934E-01,-2.768657370E-03, 3.773084158E-03, 2.375979191E+00
       218, 7.500000194E-01,-2.000000030E-01, 1.249999965E-01, 1.348037262E-01,-3.095033698E-03, 2.615465251E-04, 2.368299679E+00
       219, 8.999999860E-01,-2.000000076E-01, 1.249999995E-01, 1.390870500E-01,-2.725894578E-03,-4.176487554E-03, 2.359983367E+00
       220, 1.049999886E+00,-1.999999985E-01, 1.249999940E-01, 1.442396708E-01,-1.923401263E-03,-8.206186197E-03, 2.350186836E+00
       221, 1.200000032E+00,-2.000000030E-01, 1.249999968E-01, 1.497033693E-01,-9.156603387E-04,-1.142621127E-02, 2.338594258E+00
       222, 1.350000032E+00,-2.000000022E-01, 1.249999961E-01, 1.549428296E-01, 1.365936559E-04,-1.390375127E-02, 2.325589530E+00
       223, 1.499999971E+00,-1.999999937E-01, 1.249999909E-01, 1.595531355E-01, 1.100700745E-03,-1.574839403E-02, 2.311896960E+00
       224, 1.649999926E+00,-2.000000030E-01, 1.249999968E-01, 1.633085311E-01, 1.888963051E-03,-1.706760664E-02, 2.298234090E+00
       225, 1.799999931E+00,-2.000000030E-01, 1.249999968E-01, 1.661728639E-01, 2.477556672E-03,-1.799444777E-02, 2.285218099E+00
       226, 1.950000047E+00,-2.000000022E-01, 1.249999961E-01, 1.682036875E-01, 2.883082871E-03,-1.862484569E-02, 2.273278876E+00
       227, 2.099999954E+00,-2.000000045E-01, 1.249999977E-01, 1.695053060E-01, 3.139341756E-03,-1.902608420E-02, 2.262672625E+00
       228, 2.250000011E+00,-1.999999985E-01, 1.249999940E-01, 1.702083876E-01, 3.288378104E-03,-1.925265870E-02, 2.253494151E+00
       229,-4.499999921E-01,-1.818181886E-01, 1.249999996E-01, 1.275092572E-01, 1.987534240E-03,-3.488945559E-03, 2.276456171E+00
       230,-3.000000054E-01,-1.818181828E-01, 1.249999956E-01, 1.278971324E-01, 4.154594457E-03,-1.152598541E-02, 2.275393199E+00
       231,-1.500000041E-01,-1.818181832E-01, 1.249999959E-01, 1.284105578E-01, 7.735398460E-03,-4.093329261E-02, 2.277530505E+00
       232,-1.168336261E-15,-1.818181845E-01, 1.249999968E-01, 1.286374944E-01, 9.506800034E-03,-8.519566281E-02, 2.331414603E+00
       233, 1.500000041E-01,-1.818181832E-01, 1.249999959E-01, 1.290765562E-01, 6.861110430E-03,-4.343533094E-02, 2.388305721E+00
       234, 3.000000054E-01,-1.818181828E-01, 1.249999956E-01, 1.303210888E-01, 1.257496654E-03,-8.129410900E-03, 2.393167313E+00
       235, 4.499999921E-01,-1.818181886E-01, 1.249999996E-01, 1.329421424E-01,-2.230158893E-03, 3.292803556E-03, 2.385426496E+00
       236, 6.000000172E-01,-1.818181845E-01, 1.249999968E-01, 1.374825687E-01,-3.212691721E-03, 3.314576441E-03, 2.374339822E+00
       237, 7.500000194E-01,-1.818181845E-01, 1.249999965E-01, 1.437769375E-01,-2.782096356E-03,-9.806700473E-04, 2.361320754E+00
       238, 8.999999860E-01,-1.818181888E-01, 1.249999995E-01, 1.511893668E-01,-1.535425913E-03,-5.972769443E-03, 2.346039408E+00
       239, 1.049999886E+00,-1.818181805E-01, 1.249999940E-01, 1.587449838E-01, 5.258732601E-05,-1.017448948E-02, 2.328845466E+00
       240, 1.200000032E+00,-1.818181845E-01, 1.249999968E-01, 1.655679322E-01, 1.579651829E-03,-1.340570626E-02, 2.310422491E+00
       241, 1.350000032E+00,-1.818181839E-01, 1.249999961E-01, 1.711314152E-01, 2.830823284E-03,-1.576195897E-02, 2.291917699E+00
       242, 1.499999971E+00,-1.818181761E-01, 1.249999909E-01, 1.752462993E-01, 3.693057415E-03,-1.740621851E-02, 2.274394884E+00
       243, 1.649999926E+00,-1.818181845E-01, 1.249999968E-01, 1.779747014E-01, 4.186419278E-03,-1.850678604E-02, 2.258588006E+00
       244, 1.799999931E+00,-1.818181845E-01, 1.249999968E-01, 1.795485613E-01, 4.387166302E-03,-1.922135709E-02, 2.244841478E+00
       245, 1.950000047E+00,-1.818181839E-01, 1.249999961E-01, 1.802114190E-01, 4.387686134E-03,-1.965618915E-02, 2.233250937E+00
       246, 2.099999954E+00,-1.818181859E-01, 1.249999977E-01, 1.801873338E-01, 4.268549954E-03,-1.988219832E-02, 2.223771386E+00
       247, 2.250000011E+00,-1.818181805E-01, 1.249999940E-01, 1.796737335E-01, 4.090936588E-03,-1.995469145E-02, 2.216236927E+00
       248,-4.499999921E-01,-1.636363697E-01, 1.249999996E-01, 1.275178240E-01, 2.033505214E-03,-3.427808137E-03, 2.275965986E+00
       249,-3.000000054E-01,-1.636363646E-01, 1.249999956E-01, 1.279302038E-01, 4.341459895E-03,-1.147662123E-02, 2.273647513E+00
       250,-1.500000041E-01,-1.636363649E-01, 1.249999959E-01, 1.285456148E-01, 8.064337921E-03,-4.437093932E-02, 2.270853576E+00
       251,-1.267215499E-15,-1.636363661E-01, 1.249999968E-01, 1.290744676E-01, 9.529851579E-03,-1.043583631E-01, 2.330996687E+00
       252, 1.500000041E-01,-1.636363649E-01, 1.249999959E-01, 1.306687567E-01, 5.884297150E-03,-4.868011662E-02, 2.398165571E+00
       253, 3.000000054E-01,-1.636363646E-01, 1.249999956E-01, 1.344103489E-01,-3.740569503E-04,-8.172997278E-03, 2.400025863E+00
       254, 4.499999921E-01,-1.636363697E-01, 1.249999996E-01, 1.411855402E-01,-2.908939462E-03, 4.159725487E-03, 2.385008404E+00
       255, 6.000000172E-01,-1.636363661E-01, 1.249999968E-01, 1.507317128E-01,-2.539334049E-03, 3.754061940E-03, 2.364041671E+00
       256, 7.500000194E-01,-1.636363661E-01, 1.249999965E-01, 1.614444774E-01,-6.760102700E-04,-1.050649488E-03, 2.340277610E+00
       257, 8.999999860E-01,-1.636363699E-01, 1.249999995E-01, 1.716881918E-01, 1.767323710E-03,-6.267824094E-03, 2.314615850E+00
       258, 1.049999886E+00,-1.636363624E-01, 1.249999940E-01, 1.802308607E-01, 4.003363761E-03,-1.054578369E-02, 2.288899631E+00
       259, 1.200000032E+00,-1.636363661E-01, 1.249999968E-01, 1.865082872E-01, 5.612830575E-03,-1.372344143E-02, 2.264660456E+00
       260, 1.350000032E+00,-1.636363655E-01, 1.249999961E-01, 1.905241817E-01, 6.500039806E-03,-1.598143040E-02, 2.243033613E+00
       261, 1.499999971E+00,-1.636363585E-01, 1.249999909E-01, 1.926031091E-01, 6.762428620E-03,-1.752447692E-02, 2.224635921E+00
       262, 1.649999926E+00,-1.636363661E-01, 1.249999968E-01, 1.931879998E-01, 6.594005556E-03,-1.853993985E-02, 2.209670525E+00
       263, 1.799999931E+00,-1.636363661E-01, 1.249999968E-01, 1.927334197E-01, 6.176681188E-03,-1.917704124E-02, 2.197892809E+00
       264, 1.950000047E+00,-1.636363655E-01, 1.249999961E-01, 1.915866312E-01, 5.646729922E-03,-1.954304179E-02, 2.188938905E+00
       265, 2.099999954E+00,-1.636363673E-01, 1.249999977E-01, 1.900094976E-01, 5.100776846E-03,-1.970936453E-02, 2.182426678E+00
       266, 2.250000011E+00,-1.636363624E-01, 1.249999940E-01, 1.881964418E-01, 4.593629704E-03,-1.972962873E-02, 2.177957960E+00
       267,-4.499999921E-01,-1.454545509E-01, 1.249999996E-01, 1.275261967E-01, 2.077999247E-03,-3.299484865E-03, 2.275489002E+00
       268,-3.000000054E-01,-1.454545463E-01, 1.249999956E-01, 1.279625883E-01, 4.524900160E-03,-1.117546676E-02, 2.271890825E+00
       269,-1.500000041E-01,-1.454545465E-01, 1.249999959E-01, 1.287079702E-01, 8.313645952E-03,-4.735124752E-02, 2.262853219E+00
       270,-1.185683496E-15,-1.454545476E-01, 1.249999968E-01, 1.300321473E-01, 8.832705291E-03,-1.308231240E-01, 2.332014834E+00
       271, 1.500000041E-01,-1.454545465E-01, 1.249999959E-01, 1.351993884E-01, 3.275348981E-03,-5.418402533E-02, 2.411001099E+00
       272, 3.000000054E-01,-1.454545463E-01, 1.249999956E-01, 1.454432046E-01,-1.575539372E-03,-6.816738270E-03, 2.397385650E+00
       273, 4.499999921E-01,-1.454545509E-01, 1.249999996E-01, 1.602418670E-01,-1.432326498E-03, 7.235912991E-03, 2.364553656E+00
       274, 6.000000172E-01,-1.454545476E-01, 1.249999968E-01, 1.760960103E-01, 1.400703708E-03, 6.901471191E-03, 2.326702670E+00
       275, 7.500000194E-01,-1.454545476E-01, 1.249999965E-01, 1.898776570E-01, 5.054548896E-03, 1.811478253E-03, 2.289302392E+00
       276, 8.999999860E-01,-1.454545510E-01, 1.249999995E-01, 2.000407107E-01, 8.206536779E-03,-3.678414943E-03, 2.254817506E+00
       277, 1.049999886E+00,-1.454545444E-01, 1.249999940E-01, 2.063964551E-01, 1.014168406E-02,-8.214245421E-03, 2.224663971E+00
       278, 1.200000032E+00,-1.454545476E-01, 1.249999968E-01, 2.095363296E-01, 1.084305406E-02,-1.163314382E-02, 2.199720602E+00
       279, 1.350000032E+00,-1.454545471E-01, 1.249999961E-01, 2.101962167E-01, 1.061039967E-02,-1.410098428E-02, 2.180097872E+00
       280, 1.499999971E+00,-1.454545408E-01, 1.249999909E-01, 2.091351786E-01, 9.812837899E-03,-1.583170126E-02, 2.165363960E+00
       281, 1.649999926E+00,-1.454545476E-01, 1.249999968E-01, 2.069975079E-01, 8.749978746E-03,-1.701372008E-02, 2.154889810E+00
       282, 1.799999931E+00,-1.454545476E-01, 1.249999968E-01, 2.042772537E-01, 7.637929343E-03,-1.778905601E-02, 2.147864511E+00
       283, 1.950000047E+00,-1.454545471E-01, 1.249999961E-01, 2.012941932E-01, 6.588091107E-03,-1.826423833E-02, 2.143597084E+00
       284, 2.099999954E+00,-1.454545487E-01, 1.249999977E-01, 1.982577379E-01, 5.663439822E-03,-1.851780549E-02, 2.141512946E+00
       285, 2.250000011E+00,-1.454545444E-01, 1.249999940E-01, 1.952992363E-01, 4.884431324E-03,-1.860192770E-02, 2.141100220E+00
       286,-4.499999921E-01,-1.272727320E-01, 1.249999996E-01, 1.275341696E-01, 2.120358128E-03,-3.106215865E-03, 2.275034708E+00
       287,-3.000000054E-01,-1.272727280E-01, 1.249999956E-01, 1.279929844E-01, 4.702831557E-03,-1.059502209E-02, 2.270154676E+00
       288,-1.500000041E-01,-1.272727282E-01, 1.249999959E-01, 1.289033339E-01, 8.458369378E-03,-4.937469452E-02, 2.253527121E+00
       289,-1.267649180E-15,-1.272727292E-01, 1.249999968E-01, 1.325071231E-01, 6.577581538E-03,-1.677816778E-01, 2.336089255E+00
       290, 1.500000041E-01,-1.272727282E-01, 1.249999959E-01, 1.471412546E-01, 3.117652473E-03,-5.784935369E-02, 2.399951557E+00
       291, 3.000000054E-01,-1.272727280E-01, 1.249999956E-01, 1.705823613E-01, 4.068898975E-03,-1.608482439E-03, 2.342895497E+00
       292, 4.499999921E-01,-1.272727320E-01, 1.249999996E-01, 1.948581908E-01, 8.197390697E-03, 1.458608251E-02, 2.283181563E+00
       293, 6.000000172E-01,-1.272727292E-01, 1.249999968E-01, 2.133703975E-01, 1.286560311E-02, 1.436750939E-02, 2.232766657E+00
       294, 7.500000194E-01,-1.272727292E-01, 1.249999965E-01, 2.251564295E-01, 1.631922723E-02, 8.630581041E-03, 2.191531081E+00
       295, 8.999999860E-01,-1.272727321E-01, 1.249999995E-01, 2.310031325E-01, 1.793525399E-02, 2.308517143E-03, 2.159358655E+00
       296, 1.049999886E+00,-1.272727263E-01, 1.249999940E-01, 2.322935454E-01, 1.778918253E-02,-3.017836174E-03, 2.135290242E+00
       297, 1.200000032E+00,-1.272727292E-01, 1.249999968E-01, 2.306260015E-01, 1.645870921E-02,-7.175235103E-03, 2.118265674E+00
       298, 1.350000032E+00,-1.272727287E-01, 1.249999961E-01, 2.271798483E-01, 1.453425110E-02,-1.026827057E-02, 2.107181978E+00
       299, 1.499999971E+00,-1.272727232E-01, 1.249999909E-01, 2.227957847E-01, 1.245965154E-02,-1.250649221E-02, 2.100853483E+00
       300, 1.649999926E+00,-1.272727292E-01, 1.249999968E-01, 2.180577084E-01, 1.048967257E-02,-1.408438445E-02, 2.098168007E+00
       301, 1.799999931E+00,-1.272727292E-01, 1.249999968E-01, 2.133349251E-01, 8.750262952E-03,-1.517613877E-02, 2.098119490E+00
       302, 1.950000047E+00,-1.272727287E-01, 1.249999961E-01, 2.088314531E-01, 7.276704911E-03,-1.590859704E-02, 2.099989566E+00
       303, 2.099999954E+00,-1.272727301E-01, 1.249999977E-01, 2.046567535E-01, 6.060650934E-03,-1.636948348E-02, 2.103218496E+00
       304, 2.250000011E+00,-1.272727263E-01, 1.249999940E-01, 2.008509476E-01, 5.071890583E-03,-1.661868811E-02, 2.107352419E+00
       305,-4.499999921E-01,-1.090909132E-01, 1.249999996E-01, 1.275416059E-01, 2.159430442E-03,-2.849360763E-03, 2.274611501E+00
       306,-3.000000054E-01,-1.090909097E-01, 1.249999956E-01, 1.280219798E-01, 4.871979926E-03,-9.750096534E-03, 2.268473404E+00
       307,-1.500000041E-01,-1.090909099E-01, 1.249999959E-01, 1.291430964E-01, 8.487501995E-03,-4.970421275E-02, 2.243195104E+00
       308,-1.087671619E-15,-1.090909107E-01, 1.249999968E-01, 1.384124546E-01, 6.245956269E-03,-2.175058243E-01, 2.325434792E+00
       309, 1.500000041E-01,-1.090909099E-01, 1.249999959E-01, 1.727348723E-01, 2.377592695E-02,-5.360670496E-02, 2.262862585E+00
       310, 3.000000054E-01,-1.090909097E-01, 1.249999956E-01, 2.115046442E-01, 3.151627762E-02, 9.629239055E-03, 2.150083605E+00
       311, 4.499999921E-01,-1.090909132E-01, 1.249999996E-01, 2.381338935E-01, 3.380576301E-02, 2.642862561E-02, 2.092933497E+00
       312, 6.000000172E-01,-1.090909107E-01, 1.249999968E-01, 2.523913903E-01, 3.402163632E-02, 2.540839587E-02, 2.061699533E+00
       313, 7.500000194E-01,-1.090909107E-01, 1.249999965E-01, 2.577495690E-01, 3.240800171E-02, 1.836930409E-02, 2.042700391E+00
       314, 8.999999860E-01,-1.090909133E-01, 1.249999995E-01, 2.571898889E-01, 2.938062850E-02, 1.069978942E-02, 2.031654362E+00
       315, 1.049999886E+00,-1.090909083E-01, 1.249999940E-01, 2.528948310E-01, 2.555894905E-02, 4.119668139E-03, 2.026752145E+00
       316, 1.200000032E+00,-1.090909107E-01, 1.249999968E-01, 2.466392734E-01, 2.158538349E-02,-1.111428816E-03, 2.026524738E+00
       317, 1.350000032E+00,-1.090909103E-01, 1.249999961E-01, 2.396103175E-01, 1.785647335E-02,-5.082987016E-03, 2.029809035E+00
       318, 1.499999971E+00,-1.090909056E-01, 1.249999909E-01, 2.325334515E-01, 1.460319305E-02,-8.016308859E-03, 2.035581111E+00
       319, 1.649999926E+00,-1.090909107E-01, 1.249999968E-01, 2.258240536E-01, 1.188514465E-02,-1.013058280E-02, 2.042954213E+00
       320, 1.799999931E+00,-1.090909107E-01, 1.249999968E-01, 2.196708759E-01, 9.662289990E-03,-1.164732712E-02, 2.051246711E+00
       321, 1.950000047E+00,-1.090909103E-01, 1.249999961E-01, 2.141450865E-01, 7.875864647E-03,-1.271977331E-02, 2.060002087E+00
       322, 2.099999954E+00,-1.090909115E-01, 1.249999977E-01, 2.092501045E-01, 6.440039617E-03,-1.345519113E-02, 2.068865558E+00
       323, 2.250000011E+00,-1.090909083E-01, 1.249999940E-01, 2.049391018E-01, 5.281188836E-03,-1.393029230E-02, 2.077622920E+00
       324,-4.499999921E-01,-9.090909430E-02, 1.249999996E-01, 1.275482224E-01, 2.193911831E-03,-2.535164457E-03, 2.274231415E+00
       325,-3.000000054E-01,-9.090909142E-02, 1.249999956E-01, 1.280480420E-01, 5.022601982E-03,-8.679886228E-03, 2.266903170E+00
       326,-1.500000041E-01,-9.090909159E-02, 1.249999959E-01, 1.293916100E-01, 8.419102974E-03,-4.812462373E-02, 2.232480509E+00
       327,-1.255506116E-15,-9.090909226E-02, 1.249999968E-01, 1.498572822E-01, 2.819310260E-02,-2.585461732E-01, 2.169291333E+00
       328, 1.499999993E-01,-9.090908888E-02, 1.249999940E-01, 2.045053554E-01, 9.077622716E-02,-3.794153527E-02, 1.879956987E+00
       329, 2.999999983E-01,-9.090908955E-02, 1.249999930E-01, 2.481998107E-01, 8.596665672E-02, 2.143245314E-02, 1.793095304E+00
       330, 4.499999921E-01,-9.090909430E-02, 1.249999996E-01, 2.711781665E-01, 7.245943142E-02, 3.761712987E-02, 1.802361185E+00
       331, 6.000000151E-01,-9.090909226E-02, 1.249999968E-01, 2.797765735E-01, 6.017648914E-02, 3.608136051E-02, 1.830633838E+00
       332, 7.500000381E-01,-9.090909430E-02, 1.249999895E-01, 2.794007488E-01, 4.944436270E-02, 2.803394867E-02, 1.859323956E+00
       333, 8.999999649E-01,-9.090909235E-02, 1.249999967E-01, 2.737976089E-01, 4.007861756E-02, 1.916173777E-02, 1.885421724E+00
       334, 1.049999909E+00,-9.090909226E-02, 1.249999968E-01, 2.654922838E-01, 3.216338483E-02, 1.146028472E-02, 1.909488219E+00
       335, 1.200000087E+00,-9.090909633E-02, 1.250000023E-01, 2.561886644E-01, 2.566309939E-02, 5.271019488E-03, 1.932104080E+00
       336, 1.350000032E+00,-9.090909193E-02, 1.249999961E-01, 2.469021716E-01, 2.043897378E-02, 4.798097043E-04, 1.953405591E+00
       337, 1.499999997E+00,-9.090908955E-02, 1.249999930E-01, 2.382147691E-01, 1.630006499E-02,-3.120601508E-03, 1.973347760E+00
       338, 1.649999926E+00,-9.090909226E-02, 1.249999968E-01, 2.303927791E-01, 1.305855664E-02,-5.752489890E-03, 1.991871843E+00
       339, 1.799999931E+00,-9.090909226E-02, 1.249999968E-01, 2.234903317E-01, 1.050828460E-02,-7.692329037E-03, 2.009000740E+00
       340, 1.950000047E+00,-9.090909193E-02, 1.249999961E-01, 2.174775518E-01, 8.492361589E-03,-9.096593034E-03, 2.024733773E+00
       341, 2.099999954E+00,-9.090909294E-02, 1.249999977E-01, 2.122742971E-01, 6.878542730E-03,-1.010618687E-02, 2.039111022E+00
       342, 2.250000011E+00,-9.090909023E-02, 1.249999940E-01, 2.077739103E-01, 5.565795301E-03,-1.081267172E-02, 2.052273696E+00
       343,-4.499999921E-01,-7.272727544E-02, 1.249999996E-01, 1.275539496E-01, 2.223753753E-03,-2.166344777E-03, 2.273905428E+00
       344,-3.000000054E-01,-7.272727313E-02, 1.249999956E-01, 1.280700663E-01, 5.150121307E-03,-7.396505685E-03, 2.265526019E+00
       345,-1.500000041E-01,-7.272727327E-02, 1.249999959E-01, 1.296590500E-01, 8.294959790E-03,-4.404254380E-02, 2.220814908E+00
       346,-1.255506116E-15,-7.272727381E-02, 1.249999968E-01, 1.593907409E-01, 1.027395096E-01,-2.526193233E-01, 1.758762384E+00
       347, 1.499999993E-01,-7.272727110E-02, 1.249999940E-01, 2.154411209E-01, 1.871307579E-01,-2.615470903E-02, 1.391234559E+00
       348, 2.999999983E-01,-7.272727164E-02, 1.249999930E-01, 2.579555075E-01, 1.446160743E-01, 2.452470934E-02, 1.393073623E+00
       349, 4.499999921E-01,-7.272727544E-02, 1.249999996E-01, 2.818212816E-01, 1.088732414E-01, 4.231458202E-02, 1.485072580E+00
       350, 6.000000151E-01,-7.272727381E-02, 1.249999968E-01, 2.897305593E-01, 8.247851429E-02, 4.219310239E-02, 1.584276152E+00
       351, 7.500000381E-01,-7.272727544E-02, 1.249999895E-01, 2.875814767E-01, 6.266951394E-02, 3.445935067E-02, 1.669110543E+00
       352, 8.999999649E-01,-7.272727388E-02, 1.249999967E-01, 2.800325092E-01, 4.772945812E-02, 2.532210578E-02, 1.738283689E+00
       353, 1.049999909E+00,-7.272727381E-02, 1.249999968E-01, 2.701084115E-01, 3.659766321E-02, 1.716265062E-02, 1.795017118E+00
       354, 1.200000087E+00,-7.272727706E-02, 1.250000023E-01, 2.596342188E-01, 2.831303173E-02, 1.051165871E-02, 1.842585507E+00
       355, 1.350000032E+00,-7.272727354E-02, 1.249999961E-01, 2.495698178E-01, 2.213965538E-02, 5.295317418E-03, 1.882922218E+00
       356, 1.499999997E+00,-7.272727164E-02, 1.249999930E-01, 2.404021262E-01, 1.748465367E-02, 1.326460159E-03, 1.917357919E+00
       357, 1.649999926E+00,-7.272727381E-02, 1.249999968E-01, 2.323134968E-01, 1.396455128E-02,-1.621873432E-03, 1.946946755E+00
       358, 1.799999931E+00,-7.272727381E-02, 1.249999968E-01, 2.252911888E-01, 1.123590052E-02,-3.826453076E-03, 1.972583274E+00
       359, 1.950000047E+00,-7.272727354E-02, 1.249999961E-01, 2.192498786E-01, 9.063334942E-03,-5.452452931E-03, 1.994845512E+00
       360, 2.099999954E+00,-7.272727435E-02, 1.249999977E-01, 2.140701348E-01, 7.305447198E-03,-6.661680449E-03, 2.014289707E+00
       361, 2.250000011E+00,-7.272727219E-02, 1.249999940E-01, 2.096204708E-01, 5.847543540E-03,-7.546654549E-03, 2.031428893E+00
       362,-4.499999921E-01,-5.454545658E-02, 1.249999996E-01, 1.275588096E-01, 2.248491521E-03,-1.756656267E-03, 2.273636483E+00
       363,-3.000000054E-01,-5.454545485E-02, 1.249999956E-01, 1.280891645E-01, 5.254576424E-03,-5.928586799E-03, 2.264421387E+00
       364,-1.500000041E-01,-5.454545495E-02, 1.249999959E-01, 1.299255756E-01, 8.145793791E-03,-3.708554103E-02, 2.208794256E+00
       365,-1.254638754E-15,-5.454545536E-02, 1.249999968E-01, 1.617120120E-01, 1.837270797E-01,-1.917759410E-01, 1.503672566E+00
       366, 1.499999993E-01,-5.454545333E-02, 1.249999940E-01, 2.045048168E-01, 2.522195906E-01,-2.431655750E-02, 1.068224141E+00
       367, 2.999999983E-01,-5.454545373E-02, 1.249999930E-01, 2.447090778E-01, 1.774689381E-01, 2.048368339E-02, 1.084674692E+00
       368, 4.499999921E-01,-5.454545658E-02, 1.249999996E-01, 2.734358972E-01, 1.275921548E-01, 3.979582185E-02, 1.215456159E+00
       369, 6.000000151E-01,-5.454545536E-02, 1.249999968E-01, 2.849603408E-01, 9.296974247E-02, 4.206444057E-02, 1.366204119E+00
       370, 7.500000381E-01,-5.454545658E-02, 1.249999895E-01, 2.846505293E-01, 6.814007625E-02, 3.583716666E-02, 1.498903982E+00
       371, 8.999999649E-01,-5.454545541E-02, 1.249999967E-01, 2.780241806E-01, 5.043185329E-02, 2.756398473E-02, 1.607283398E+00
       372, 1.049999909E+00,-5.454545536E-02, 1.249999968E-01, 2.686618255E-01, 3.790640978E-02, 1.989597698E-02, 1.694395425E+00
       373, 1.200000087E+00,-5.454545780E-02, 1.250000023E-01, 2.586395323E-01, 2.899499092E-02, 1.352885163E-02, 1.765133971E+00
       374, 1.350000032E+00,-5.454545516E-02, 1.249999961E-01, 2.489848057E-01, 2.257437181E-02, 8.527905505E-03, 1.823007638E+00
       375, 1.499999997E+00,-5.454545373E-02, 1.249999930E-01, 2.402000932E-01, 1.783902680E-02, 4.678160412E-03, 1.870540422E+00
       376, 1.649999926E+00,-5.454545536E-02, 1.249999968E-01, 2.324653370E-01, 1.430156514E-02, 1.760181361E-03, 1.909954581E+00
