nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  turb-intensity,      z-velocity,      y-velocity,      x-velocity
      4303, 7.500000194E-01,-3.818181875E-01, 9.392294662E-03, 1.733494389E-01,-1.895555454E-05, 1.596321945E-03, 1.570125020E+00
      4304, 8.999999851E-01,-3.818181960E-01, 9.392294872E-03, 1.742164743E-01,-2.982018479E-05, 1.226498318E-03, 1.556435662E+00
      4305, 1.049999879E+00,-3.818181761E-01, 9.392294382E-03, 1.746984788E-01,-3.786935147E-05, 9.129269267E-04, 1.546316201E+00
      4306, 1.200000032E+00,-3.818181875E-01, 9.392294662E-03, 1.749622823E-01,-4.469260839E-05, 6.937321516E-04, 1.538978263E+00
      4307, 1.350000037E+00,-3.818181875E-01, 9.392294662E-03, 1.751109301E-01,-6.076690814E-05, 5.495782524E-04, 1.533661848E+00
      4308, 1.500000019E+00,-3.818181818E-01, 9.392294522E-03, 1.752084336E-01,-6.882714445E-05, 4.632587927E-04, 1.529705734E+00
      4309, 1.649999926E+00,-3.818181875E-01, 9.392294662E-03, 1.752687467E-01,-7.722894851E-05, 4.087431304E-04, 1.526750625E+00
      4310, 1.799999931E+00,-3.818181875E-01, 9.392294662E-03, 1.753150002E-01,-8.705654469E-05, 3.753935083E-04, 1.524505369E+00
      4311, 1.950000054E+00,-3.818181875E-01, 9.392294662E-03, 1.753547193E-01,-9.833662398E-05, 3.581913111E-04, 1.522802321E+00
      4312, 2.099999954E+00,-3.818181904E-01, 9.392294732E-03, 1.753913459E-01,-1.130313534E-04, 3.534997967E-04, 1.521543790E+00
      4313, 2.250000061E+00,-3.818181875E-01, 9.392294662E-03, 1.754272276E-01,-1.307966729E-04, 3.599792890E-04, 1.520666235E+00
      4314,-4.499999820E-01,-3.636363691E-01, 9.392294662E-03, 1.715311115E-01, 1.911691522E-04,-1.478062509E-03, 1.486851572E+00
      4315,-3.000000072E-01,-3.636363691E-01, 9.392294662E-03, 1.711798924E-01, 3.313673674E-04,-4.349388825E-03, 1.493324200E+00
      4316,-1.500000050E-01,-3.636363691E-01, 9.392294662E-03, 1.701182747E-01, 5.589902933E-04,-1.013584504E-02, 1.515783623E+00
      4317, 6.297046218E-16,-3.636363691E-01, 9.392294662E-03, 1.683780670E-01, 7.114490250E-04,-1.386165805E-02, 1.558927223E+00
      4318, 1.500000050E-01,-3.636363691E-01, 9.392294662E-03, 1.673179067E-01, 5.920361097E-04,-8.974656478E-03, 1.599740126E+00
      4319, 3.000000143E-01,-3.636363765E-01, 9.392294854E-03, 1.680613804E-01, 3.001531309E-04,-1.374216564E-03, 1.613426700E+00
      4320, 4.499999820E-01,-3.636363691E-01, 9.392294662E-03, 1.700010157E-01, 9.312630372E-05, 2.682615058E-03, 1.604312164E+00
      4321, 6.000000172E-01,-3.636363691E-01, 9.392294662E-03, 1.719396496E-01,-1.067894234E-06, 3.617090403E-03, 1.587065583E+00
      4322, 7.500000194E-01,-3.636363691E-01, 9.392294662E-03, 1.733446976E-01,-3.380219652E-05, 3.186083673E-03, 1.570107773E+00
      4323, 8.999999851E-01,-3.636363772E-01, 9.392294872E-03, 1.742037978E-01,-4.531073382E-05, 2.451942764E-03, 1.556474007E+00
      4324, 1.049999879E+00,-3.636363582E-01, 9.392294382E-03, 1.746847507E-01,-5.538239504E-05, 1.832749474E-03, 1.546423329E+00
      4325, 1.200000032E+00,-3.636363691E-01, 9.392294662E-03, 1.749513506E-01,-6.649881023E-05, 1.403465731E-03, 1.539164245E+00
      4326, 1.350000037E+00,-3.636363691E-01, 9.392294662E-03, 1.751049511E-01,-8.536913915E-05, 1.127859568E-03, 1.533935322E+00
      4327, 1.500000019E+00,-3.636363636E-01, 9.392294522E-03, 1.752054337E-01,-9.968910947E-05, 9.600821885E-04, 1.530098374E+00
      4328, 1.649999926E+00,-3.636363691E-01, 9.392294662E-03, 1.752696652E-01,-1.151458723E-04, 8.589444154E-04, 1.527291186E+00
      4329, 1.799999931E+00,-3.636363691E-01, 9.392294662E-03, 1.753197869E-01,-1.329415368E-04, 8.021614336E-04, 1.525225118E+00
      4330, 1.950000054E+00,-3.636363691E-01, 9.392294662E-03, 1.753633197E-01,-1.529936849E-04, 7.780787548E-04, 1.523734956E+00
      4331, 2.099999954E+00,-3.636363718E-01, 9.392294732E-03, 1.754039241E-01,-1.772322986E-04, 7.812034978E-04, 1.522723322E+00
      4332, 2.250000061E+00,-3.636363691E-01, 9.392294662E-03, 1.754439085E-01,-2.054330802E-04, 8.092689451E-04, 1.522125825E+00
      4333,-4.499999820E-01,-3.454545506E-01, 9.392294662E-03, 1.715430685E-01, 1.907062050E-04,-2.183313595E-03, 1.486598165E+00
      4334,-3.000000072E-01,-3.454545506E-01, 9.392294662E-03, 1.712103492E-01, 3.293312302E-04,-6.453114208E-03, 1.492653332E+00
      4335,-1.500000050E-01,-3.454545506E-01, 9.392294662E-03, 1.701522490E-01, 5.701030848E-04,-1.516577716E-02, 1.514774685E+00
      4336, 5.967448757E-16,-3.454545506E-01, 9.392294662E-03, 1.683521092E-01, 7.170019215E-04,-2.089948727E-02, 1.558931639E+00
      4337, 1.500000050E-01,-3.454545506E-01, 9.392294662E-03, 1.672473923E-01, 6.056910659E-04,-1.344326350E-02, 1.600884040E+00
      4338, 3.000000143E-01,-3.454545577E-01, 9.392294854E-03, 1.680307806E-01, 3.027502562E-04,-1.973913490E-03, 1.614266895E+00
      4339, 4.499999820E-01,-3.454545506E-01, 9.392294662E-03, 1.700136949E-01, 8.636552904E-05, 4.068889115E-03, 1.604544318E+00
      4340, 6.000000172E-01,-3.454545506E-01, 9.392294662E-03, 1.719589135E-01,-1.405092276E-05, 5.433943763E-03, 1.586993883E+00
      4341, 7.500000194E-01,-3.454545506E-01, 9.392294662E-03, 1.733534988E-01,-5.359740084E-05, 4.780606288E-03, 1.569995635E+00
      4342, 8.999999851E-01,-3.454545583E-01, 9.392294872E-03, 1.742021384E-01,-7.215623082E-05, 3.695308633E-03, 1.556454447E+00
      4343, 1.049999879E+00,-3.454545403E-01, 9.392294382E-03, 1.746788273E-01,-9.086918939E-05, 2.792073496E-03, 1.546551286E+00
      4344, 1.200000032E+00,-3.454545506E-01, 9.392294662E-03, 1.749456465E-01,-1.114633007E-04, 2.170360609E-03, 1.539470824E+00
      4345, 1.350000037E+00,-3.454545506E-01, 9.392294662E-03, 1.751018520E-01,-1.404422497E-04, 1.776660764E-03, 1.534448451E+00
      4346, 1.500000019E+00,-3.454545455E-01, 9.392294522E-03, 1.752044571E-01,-1.669801949E-04, 1.543965815E-03, 1.530863128E+00
      4347, 1.649999926E+00,-3.454545506E-01, 9.392294662E-03, 1.752724084E-01,-1.951149008E-04, 1.416752764E-03, 1.528352943E+00
      4348, 1.799999931E+00,-3.454545506E-01, 9.392294662E-03, 1.753274035E-01,-2.264333075E-04, 1.358086054E-03, 1.526630957E+00
      4349, 1.950000054E+00,-3.454545506E-01, 9.392294662E-03, 1.753770794E-01,-2.613153162E-04, 1.350747066E-03, 1.525534284E+00
      4350, 2.099999954E+00,-3.454545532E-01, 9.392294732E-03, 1.754244749E-01,-3.015325687E-04, 1.386173892E-03, 1.524966525E+00
      4351, 2.250000061E+00,-3.454545506E-01, 9.392294662E-03, 1.754709437E-01,-3.459471894E-04, 1.460405432E-03, 1.524857609E+00
      4352,-4.499999820E-01,-3.272727321E-01, 9.392294662E-03, 1.715599830E-01, 1.932468959E-04,-2.855198679E-03, 1.486241342E+00
      4353,-3.000000072E-01,-3.272727321E-01, 9.392294662E-03, 1.712546318E-01, 3.331872859E-04,-8.498132589E-03, 1.491694169E+00
      4354,-1.500000033E-01,-3.272727273E-01, 9.392294522E-03, 1.702078090E-01, 5.736621996E-04,-2.022531110E-02, 1.513320140E+00
      4355, 5.620504062E-16,-3.272727321E-01, 9.392294662E-03, 1.683106542E-01, 7.284997445E-04,-2.815849000E-02, 1.558962836E+00
      4356, 1.500000050E-01,-3.272727321E-01, 9.392294662E-03, 1.671303574E-01, 6.307517228E-04,-1.796792964E-02, 1.602582446E+00
      4357, 3.000000143E-01,-3.272727389E-01, 9.392294854E-03, 1.679692295E-01, 3.132751571E-04,-2.502710781E-03, 1.615508742E+00
      4358, 4.499999820E-01,-3.272727321E-01, 9.392294662E-03, 1.700204937E-01, 8.225355612E-05, 5.514852896E-03, 1.604900860E+00
      4359, 6.000000172E-01,-3.272727321E-01, 9.392294662E-03, 1.719857866E-01,-3.166353179E-05, 7.284026595E-03, 1.586892985E+00
      4360, 7.500000194E-01,-3.272727321E-01, 9.392294662E-03, 1.733726702E-01,-8.398442523E-05, 6.408992618E-03, 1.569821071E+00
      4361, 8.999999851E-01,-3.272727395E-01, 9.392294872E-03, 1.742102242E-01,-1.179959161E-04, 4.992218981E-03, 1.556417778E+00
      4362, 1.049999879E+00,-3.272727224E-01, 9.392294382E-03, 1.746795235E-01,-1.534230569E-04, 3.830628243E-03, 1.546761360E+00
      4363, 1.200000032E+00,-3.272727321E-01, 9.392294662E-03, 1.749423735E-01,-1.906845382E-04, 3.044959643E-03, 1.539994614E+00
      4364, 1.350000037E+00,-3.272727321E-01, 9.392294662E-03, 1.750992598E-01,-2.351831676E-04, 2.564662532E-03, 1.535333634E+00
      4365, 1.500000019E+00,-3.272727273E-01, 9.392294522E-03, 1.752044702E-01,-2.804338267E-04, 2.296639279E-03, 1.532171373E+00
      4366, 1.649999926E+00,-3.272727321E-01, 9.392294662E-03, 1.752782133E-01,-3.298186118E-04, 2.171877079E-03, 1.530149521E+00
      4367, 1.799999931E+00,-3.272727321E-01, 9.392294662E-03, 1.753402397E-01,-3.841161292E-04, 2.145261609E-03, 1.528986420E+00
      4368, 1.950000054E+00,-3.272727321E-01, 9.392294662E-03, 1.753976424E-01,-4.430357317E-04, 2.190790345E-03, 1.528516316E+00
      4369, 2.099999954E+00,-3.272727346E-01, 9.392294732E-03, 1.754527171E-01,-5.060470222E-04, 2.297676995E-03, 1.528630202E+00
      4370, 2.250000061E+00,-3.272727321E-01, 9.392294662E-03, 1.755056015E-01,-5.702283876E-04, 2.457848028E-03, 1.529233815E+00
      4371,-4.499999820E-01,-3.090909137E-01, 9.392294662E-03, 1.715812719E-01, 1.957088910E-04,-3.477544092E-03, 1.485792209E+00
      4372,-3.000000072E-01,-3.090909137E-01, 9.392294662E-03, 1.713113401E-01, 3.378543318E-04,-1.044915421E-02, 1.490465696E+00
      4373,-1.500000033E-01,-3.090909091E-01, 9.392294522E-03, 1.702858329E-01, 5.729821714E-04,-2.534936012E-02, 1.511379521E+00
      4374, 5.568462358E-16,-3.090909137E-01, 9.392294662E-03, 1.682607471E-01, 7.389901981E-04,-3.576269963E-02, 1.559000619E+00
      4375, 1.500000050E-01,-3.090909137E-01, 9.392294662E-03, 1.669719961E-01, 6.696020821E-04,-2.259032164E-02, 1.604871591E+00
      4376, 3.000000143E-01,-3.090909200E-01, 9.392294854E-03, 1.678851196E-01, 3.376312164E-04,-2.934539810E-03, 1.617153846E+00
      4377, 4.499999820E-01,-3.090909137E-01, 9.392294662E-03, 1.700291559E-01, 8.271183797E-05, 7.036140248E-03, 1.605373102E+00
      4378, 6.000000172E-01,-3.090909137E-01, 9.392294662E-03, 1.720237105E-01,-5.514226191E-05, 9.181715466E-03, 1.586769798E+00
      4379, 7.500000194E-01,-3.090909137E-01, 9.392294662E-03, 1.734024566E-01,-1.312435363E-04, 8.096596108E-03, 1.569620819E+00
      4380, 8.999999851E-01,-3.090909206E-01, 9.392294872E-03, 1.742247121E-01,-1.905781158E-04, 6.384627292E-03, 1.556440156E+00
      4381, 1.049999879E+00,-3.090909045E-01, 9.392294382E-03, 1.746825735E-01,-2.520534449E-04, 5.003019722E-03, 1.547167593E+00
      4382, 1.200000032E+00,-3.090909137E-01, 9.392294662E-03, 1.749381779E-01,-3.169060135E-04, 4.092624868E-03, 1.540890675E+00
      4383, 1.350000037E+00,-3.090909137E-01, 9.392294662E-03, 1.750935670E-01,-3.926966145E-04, 3.566465644E-03, 1.536817748E+00
      4384, 1.500000019E+00,-3.090909091E-01, 9.392294522E-03, 1.752020461E-01,-4.670179790E-04, 3.313542588E-03, 1.534318797E+00
      4385, 1.649999926E+00,-3.090909137E-01, 9.392294662E-03, 1.752830949E-01,-5.461326579E-04, 3.246738223E-03, 1.533042037E+00
      4386, 1.799999931E+00,-3.090909137E-01, 9.392294662E-03, 1.753556808E-01,-6.315655446E-04, 3.306444345E-03, 1.532699016E+00
      4387, 1.950000054E+00,-3.090909137E-01, 9.392294662E-03, 1.754236452E-01,-7.195131941E-04, 3.460362337E-03, 1.533108888E+00
      4388, 2.099999954E+00,-3.090909160E-01, 9.392294732E-03, 1.754866705E-01,-8.079152110E-04, 3.688539426E-03, 1.534131052E+00
      4389, 2.250000061E+00,-3.090909137E-01, 9.392294662E-03, 1.755423311E-01,-8.933111772E-04, 3.977183039E-03, 1.535629981E+00
      4390,-4.499999820E-01,-2.909090952E-01, 9.392294662E-03, 1.716066898E-01, 1.985485378E-04,-4.039812966E-03, 1.485256901E+00
      4391,-3.000000072E-01,-2.909090952E-01, 9.392294662E-03, 1.713805663E-01, 3.434169455E-04,-1.227554088E-02, 1.488971159E+00
      4392,-1.500000033E-01,-2.909090909E-01, 9.392294522E-03, 1.703856511E-01, 5.640489762E-04,-3.052194028E-02, 1.508923619E+00
      4393, 9.627715292E-16,-2.909090952E-01, 9.392294662E-03, 1.682024369E-01, 7.394240681E-04,-4.381970666E-02, 1.559069568E+00
      4394, 1.500000050E-01,-2.909090952E-01, 9.392294662E-03, 1.667723635E-01, 7.201235916E-04,-2.733628677E-02, 1.607843618E+00
      4395, 3.000000143E-01,-2.909091012E-01, 9.392294854E-03, 1.677813422E-01, 3.734918309E-04,-3.265960611E-03, 1.619260959E+00
      4396, 4.499999820E-01,-2.909090952E-01, 9.392294662E-03, 1.700443342E-01, 8.517002551E-05, 8.645764305E-03, 1.605998126E+00
      4397, 6.000000172E-01,-2.909090952E-01, 9.392294662E-03, 1.720760019E-01,-8.971659654E-05, 1.115248444E-02, 1.586672628E+00
      4398, 7.500000194E-01,-2.909090952E-01, 9.392294662E-03, 1.734443491E-01,-2.043363254E-04, 9.877812742E-03, 1.569470292E+00
      4399, 8.999999851E-01,-2.909091017E-01, 9.392294872E-03, 1.742456947E-01,-3.035986500E-04, 7.917847466E-03, 1.556638389E+00
      4400, 1.049999879E+00,-2.909090866E-01, 9.392294382E-03, 1.746871154E-01,-4.060302006E-04, 6.376083425E-03, 1.547944546E+00
      4401, 1.200000032E+00,-2.909090952E-01, 9.392294662E-03, 1.749331912E-01,-5.121209084E-04, 5.409815986E-03, 1.542396452E+00
      4402, 1.350000037E+00,-2.909090952E-01, 9.392294662E-03, 1.750878083E-01,-6.317370067E-04, 4.913433934E-03, 1.539188114E+00
      4403, 1.500000019E+00,-2.909090909E-01, 9.392294522E-03, 1.752048412E-01,-7.478227949E-04, 4.749784460E-03, 1.537638366E+00
      4404, 1.649999926E+00,-2.909090952E-01, 9.392294662E-03, 1.752965617E-01,-8.700018950E-04, 4.812945565E-03, 1.537411455E+00
      4405, 1.799999931E+00,-2.909090952E-01, 9.392294662E-03, 1.753798654E-01,-9.933859055E-04, 5.027403867E-03, 1.538181984E+00
      4406, 1.950000054E+00,-2.909090952E-01, 9.392294662E-03, 1.754548970E-01,-1.111824886E-03, 5.348342867E-03, 1.539715316E+00
      4407, 2.099999954E+00,-2.909090974E-01, 9.392294732E-03, 1.755179515E-01,-1.220289630E-03, 5.750967887E-03, 1.541807871E+00
      4408, 2.250000061E+00,-2.909090952E-01, 9.392294662E-03, 1.755640073E-01,-1.313678606E-03, 6.210245530E-03, 1.544257272E+00
      4409,-4.499999820E-01,-2.727272768E-01, 9.392294662E-03, 1.716358378E-01, 2.017261563E-04,-4.531192924E-03, 1.484643868E+00
      4410,-3.000000072E-01,-2.727272768E-01, 9.392294662E-03, 1.714620480E-01, 3.493421746E-04,-1.394798353E-02, 1.487218011E+00
      4411,-1.500000033E-01,-2.727272727E-01, 9.392294522E-03, 1.705104453E-01, 5.366625206E-04,-3.572110493E-02, 1.505907110E+00
      4412, 5.134781489E-16,-2.727272768E-01, 9.392294662E-03, 1.681344383E-01, 7.174751026E-04,-5.243226580E-02, 1.559204128E+00
      4413, 1.500000050E-01,-2.727272768E-01, 9.392294662E-03, 1.665286321E-01, 7.854454161E-04,-3.221459305E-02, 1.611627059E+00
      4414, 3.000000143E-01,-2.727272824E-01, 9.392294854E-03, 1.676610719E-01, 4.261712197E-04,-3.457145392E-03, 1.621906228E+00
      4415, 4.499999820E-01,-2.727272768E-01, 9.392294662E-03, 1.700686320E-01, 8.910014217E-05, 1.036900486E-02, 1.606845898E+00
      4416, 6.000000172E-01,-2.727272768E-01, 9.392294662E-03, 1.721429527E-01,-1.416195173E-04, 1.322542740E-02, 1.586691831E+00
      4417, 7.500000194E-01,-2.727272768E-01, 9.392294662E-03, 1.734967152E-01,-3.151548757E-04, 1.180800578E-02, 1.569500351E+00
      4418, 8.999999851E-01,-2.727272829E-01, 9.392294872E-03, 1.742714974E-01,-4.746690461E-04, 9.676501497E-03, 1.557196149E+00
      4419, 1.049999879E+00,-2.727272687E-01, 9.392294382E-03, 1.746929575E-01,-6.383010472E-04, 8.066097474E-03, 1.549338034E+00
      4420, 1.200000032E+00,-2.727272768E-01, 9.392294662E-03, 1.749316794E-01,-8.057167356E-04, 7.139864040E-03, 1.544825450E+00
      4421, 1.350000037E+00,-2.727272768E-01, 9.392294662E-03, 1.750905075E-01,-9.861139074E-04, 6.767284811E-03, 1.542791466E+00
      4422, 1.500000019E+00,-2.727272727E-01, 9.392294522E-03, 1.752145493E-01,-1.159702070E-03, 6.800556658E-03, 1.542555490E+00
      4423, 1.649999926E+00,-2.727272768E-01, 9.392294662E-03, 1.753170063E-01,-1.326778797E-03, 7.085197765E-03, 1.543691092E+00
      4424, 1.799999931E+00,-2.727272768E-01, 9.392294662E-03, 1.754076974E-01,-1.478778871E-03, 7.529436991E-03, 1.545790177E+00
      4425, 1.950000054E+00,-2.727272768E-01, 9.392294662E-03, 1.754825423E-01,-1.609019867E-03, 8.073155322E-03, 1.548531147E+00
      4426, 2.099999954E+00,-2.727272788E-01, 9.392294732E-03, 1.755330230E-01,-1.712971653E-03, 8.676579324E-03, 1.551631574E+00
      4427, 2.250000061E+00,-2.727272768E-01, 9.392294662E-03, 1.755506036E-01,-1.783225496E-03, 9.305037677E-03, 1.554822187E+00
      4428,-4.499999820E-01,-2.545454583E-01, 9.392294662E-03, 1.716682728E-01, 2.053812675E-04,-4.941664548E-03, 1.483962805E+00
      4429,-3.000000072E-01,-2.545454583E-01, 9.392294662E-03, 1.715557886E-01, 3.560197295E-04,-1.542546266E-02, 1.485214448E+00
      4430,-1.500000033E-01,-2.545454545E-01, 9.392294522E-03, 1.706640271E-01, 4.910911188E-04,-4.090594592E-02, 1.502264764E+00
      4431, 1.033895192E-15,-2.545454583E-01, 9.392294662E-03, 1.680575384E-01, 6.511312241E-04,-6.169581553E-02, 1.559434154E+00
      4432, 1.500000050E-01,-2.545454583E-01, 9.392294662E-03, 1.662383713E-01, 8.668407074E-04,-3.721526177E-02, 1.616401458E+00
      4433, 3.000000143E-01,-2.545454636E-01, 9.392294854E-03, 1.675277541E-01, 4.986574179E-04,-3.510358102E-03, 1.625213663E+00
      4434, 4.499999820E-01,-2.545454583E-01, 9.392294662E-03, 1.701078568E-01, 9.265467546E-05, 1.221397849E-02, 1.608033566E+00
      4435, 6.000000172E-01,-2.545454583E-01, 9.392294662E-03, 1.722290368E-01,-2.205713978E-04, 1.543310224E-02, 1.586962174E+00
      4436, 7.500000194E-01,-2.545454583E-01, 9.392294662E-03, 1.735625763E-01,-4.820541826E-04, 1.394761267E-02, 1.569888210E+00
      4437, 8.999999851E-01,-2.545454640E-01, 9.392294872E-03, 1.743041374E-01,-7.301219701E-04, 1.175798069E-02, 1.558355912E+00
      4438, 1.049999879E+00,-2.545454508E-01, 9.392294382E-03, 1.747026169E-01,-9.806681802E-04, 1.021410686E-02, 1.551662854E+00
      4439, 1.200000032E+00,-2.545454583E-01, 9.392294662E-03, 1.749361084E-01,-1.227790523E-03, 9.479479437E-03, 1.548550990E+00
      4440, 1.350000037E+00,-2.545454583E-01, 9.392294662E-03, 1.751055838E-01,-1.468627850E-03, 9.375820019E-03, 1.548018912E+00
      4441, 1.500000019E+00,-2.545454545E-01, 9.392294522E-03, 1.752439877E-01,-1.696240686E-03, 9.703205097E-03, 1.549351018E+00
      4442, 1.649999926E+00,-2.545454583E-01, 9.392294662E-03, 1.753580112E-01,-1.894338175E-03, 1.028455606E-02, 1.551990880E+00
      4443, 1.799999931E+00,-2.545454583E-01, 9.392294662E-03, 1.754472318E-01,-2.050736485E-03, 1.100243375E-02, 1.555411472E+00
      4444, 1.950000054E+00,-2.545454583E-01, 9.392294662E-03, 1.755023109E-01,-2.159978047E-03, 1.177971933E-02, 1.559186662E+00
      4445, 2.099999954E+00,-2.545454602E-01, 9.392294732E-03, 1.755147057E-01,-2.215135393E-03, 1.256289211E-02, 1.562947553E+00
      4446, 2.250000061E+00,-2.545454583E-01, 9.392294662E-03, 1.754809071E-01,-2.218200960E-03, 1.329712912E-02, 1.566380102E+00
      4447,-4.499999820E-01,-2.363636399E-01, 9.392294662E-03, 1.717034614E-01, 2.094496877E-04,-5.262222172E-03, 1.483225244E+00
      4448,-3.000000072E-01,-2.363636399E-01, 9.392294662E-03, 1.716616124E-01, 3.627076386E-04,-1.667995050E-02, 1.482975426E+00
      4449,-1.500000033E-01,-2.363636364E-01, 9.392294522E-03, 1.708491390E-01, 4.136036309E-04,-4.601018486E-02, 1.497934530E+00
      4450, 4.735795089E-16,-2.363636399E-01, 9.392294662E-03, 1.679678133E-01, 5.000371057E-04,-7.168908755E-02, 1.559851491E+00
      4451, 1.500000050E-01,-2.363636399E-01, 9.392294662E-03, 1.658934318E-01, 9.603468237E-04,-4.230020842E-02, 1.622457022E+00
      4452, 3.000000143E-01,-2.363636447E-01, 9.392294854E-03, 1.673747942E-01, 5.993820839E-04,-3.390869560E-03, 1.629408120E+00
      4453, 4.499999820E-01,-2.363636399E-01, 9.392294662E-03, 1.701603825E-01, 9.492542651E-05, 1.420908627E-02, 1.609758464E+00
      4454, 6.000000172E-01,-2.363636399E-01, 9.392294662E-03, 1.723346323E-01,-3.352745678E-04, 1.783447474E-02, 1.587686495E+00
      4455, 7.500000194E-01,-2.363636399E-01, 9.392294662E-03, 1.736435374E-01,-7.198735382E-04, 1.640816176E-02, 1.570866340E+00
      4456, 8.999999851E-01,-2.363636452E-01, 9.392294872E-03, 1.743486840E-01,-1.086056888E-03, 1.432890624E-02, 1.560381090E+00
      4457, 1.049999879E+00,-2.363636328E-01, 9.392294382E-03, 1.747296056E-01,-1.441482877E-03, 1.303022104E-02, 1.555178566E+00
      4458, 1.200000032E+00,-2.363636399E-01, 9.392294662E-03, 1.749672319E-01,-1.783745479E-03, 1.264046996E-02, 1.553778264E+00
      4459, 1.350000037E+00,-2.363636399E-01, 9.392294662E-03, 1.751458120E-01,-2.093700198E-03, 1.294206743E-02, 1.555035514E+00
      4460, 1.500000019E+00,-2.363636364E-01, 9.392294522E-03, 1.752929866E-01,-2.342311887E-03, 1.366185489E-02, 1.558037996E+00
      4461, 1.649999926E+00,-2.363636399E-01, 9.392294662E-03, 1.754080288E-01,-2.523525578E-03, 1.458085281E-02, 1.562043128E+00
      4462, 1.799999931E+00,-2.363636399E-01, 9.392294662E-03, 1.754820136E-01,-2.627642617E-03, 1.555463361E-02, 1.566408524E+00
      4463, 1.950000054E+00,-2.363636399E-01, 9.392294662E-03, 1.755026086E-01,-2.656812741E-03, 1.648976088E-02, 1.570645724E+00
      4464, 2.099999954E+00,-2.363636416E-01, 9.392294732E-03, 1.754617695E-01,-2.619387449E-03, 1.732901350E-02, 1.574380901E+00
      4465, 2.250000061E+00,-2.363636399E-01, 9.392294662E-03, 1.753617942E-01,-2.524644861E-03, 1.803418689E-02, 1.577347919E+00
      4466,-4.499999820E-01,-2.181818214E-01, 9.392294662E-03, 1.717407502E-01, 2.138971765E-04,-5.484884427E-03, 1.482444644E+00
      4467,-3.000000072E-01,-2.181818214E-01, 9.392294662E-03, 1.717777222E-01, 3.687304316E-04,-1.766842602E-02, 1.480525083E+00
      4468,-1.500000033E-01,-2.181818182E-01, 9.392294522E-03, 1.710696418E-01, 2.939674820E-04,-5.092172383E-02, 1.492845031E+00
      4469, 4.492933803E-16,-2.181818214E-01, 9.392294662E-03, 1.678587094E-01, 2.076127831E-04,-8.246721475E-02, 1.560589985E+00
      4470, 1.500000050E-01,-2.181818214E-01, 9.392294662E-03, 1.654827564E-01, 1.068018114E-03,-4.742333303E-02, 1.630151782E+00
      4471, 3.000000143E-01,-2.181818259E-01, 9.392294854E-03, 1.672011757E-01, 7.446966453E-04,-3.093005673E-03, 1.634758342E+00
      4472, 4.499999820E-01,-2.181818214E-01, 9.392294662E-03, 1.702325148E-01, 1.056977753E-04, 1.635022698E-02, 1.612248083E+00
      4473, 6.000000172E-01,-2.181818214E-01, 9.392294662E-03, 1.724686196E-01,-4.855854860E-04, 2.047001518E-02, 1.589074420E+00
      4474, 7.500000194E-01,-2.181818214E-01, 9.392294662E-03, 1.737500772E-01,-1.035431400E-03, 1.928154893E-02, 1.572643163E+00
      4475, 8.999999851E-01,-2.181818263E-01, 9.392294872E-03, 1.744181078E-01,-1.552710338E-03, 1.753131270E-02, 1.563468596E+00
      4476, 1.049999879E+00,-2.181818149E-01, 9.392294382E-03, 1.747844788E-01,-2.025047449E-03, 1.671046447E-02, 1.560035110E+00
      4477, 1.200000032E+00,-2.181818214E-01, 9.392294662E-03, 1.750360176E-01,-2.433980957E-03, 1.685173882E-02, 1.560484485E+00
      4478, 1.350000037E+00,-2.181818214E-01, 9.392294662E-03, 1.752408071E-01,-2.755192255E-03, 1.763538289E-02, 1.563419889E+00
      4479, 1.500000019E+00,-2.181818182E-01, 9.392294522E-03, 1.754046774E-01,-2.973888950E-03, 1.873805819E-02, 1.567744641E+00
      4480, 1.649999926E+00,-2.181818214E-01, 9.392294662E-03, 1.755123597E-01,-3.078582842E-03, 1.992832297E-02, 1.572559393E+00
      4481, 1.799999931E+00,-2.181818214E-01, 9.392294662E-03, 1.755506807E-01,-3.077371431E-03, 2.103712306E-02, 1.577161422E+00
      4482, 1.950000054E+00,-2.181818214E-01, 9.392294662E-03, 1.755142491E-01,-2.976318211E-03, 2.197338304E-02, 1.581064534E+00
      4483, 2.099999954E+00,-2.181818231E-01, 9.392294732E-03, 1.754103373E-01,-2.796013909E-03, 2.268507759E-02, 1.583920480E+00
      4484, 2.250000061E+00,-2.181818214E-01, 9.392294662E-03, 1.752498813E-01,-2.569676895E-03, 2.314912205E-02, 1.585576177E+00
      4485,-4.499999820E-01,-2.000000030E-01, 9.392294662E-03, 1.717794457E-01, 2.186492758E-04,-5.603685555E-03, 1.481635555E+00
      4486,-3.000000072E-01,-2.000000030E-01, 9.392294662E-03, 1.719034351E-01, 3.760521174E-04,-1.833943892E-02, 1.477899180E+00
      4487,-1.500000033E-01,-2.000000000E-01, 9.392294522E-03, 1.713244264E-01, 1.150122958E-04,-5.550975698E-02, 1.486943130E+00
      4488, 4.354155925E-16,-2.000000030E-01, 9.392294662E-03, 1.677130047E-01,-3.069795728E-04,-9.405885802E-02, 1.561823439E+00
      4489, 1.500000050E-01,-2.000000030E-01, 9.392294662E-03, 1.650083049E-01, 1.215256794E-03,-5.244368794E-02, 1.639849661E+00
      4490, 3.000000143E-01,-2.000000071E-01, 9.392294854E-03, 1.670201920E-01, 9.640299834E-04,-2.615143813E-03, 1.641551993E+00
