nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  turb-intensity,      z-velocity,      y-velocity,      x-velocity
       530, 1.950000054E+00,-3.815250396E-17, 2.989473714E-01, 1.547207133E-01,-2.529323095E-02, 3.493108272E-03, 2.568633418E+00
       531, 2.099999938E+00,-3.900845237E-17, 2.989473714E-01, 1.548169982E-01,-2.522467006E-02, 3.641219089E-03, 2.565562243E+00
       532, 2.250000061E+00,-3.986440214E-17, 2.989473714E-01, 1.544662074E-01,-2.504275171E-02, 3.710714250E-03, 2.563090295E+00
       533,-4.499999820E-01,-2.236880285E-17, 3.157894771E-01, 8.745062637E-02, 1.284221446E-03,-3.219623187E-04, 2.562670035E+00
       534,-3.000000072E-01,-2.319051382E-17, 3.157894771E-01, 8.778271157E-02, 4.911280949E-03,-6.095352448E-04, 2.561321177E+00
       535,-1.500000033E-01,-2.401222458E-17, 3.157894724E-01, 8.839426244E-02, 2.417335949E-02,-1.285775744E-03, 2.562997086E+00
       536,-2.983724379E-16,-2.483393608E-17, 3.157894771E-01, 8.933161417E-02, 5.713425967E-02,-2.785959101E-03, 2.609553736E+00
       537, 1.500000050E-01,-2.565564721E-17, 3.157894771E-01, 9.008199692E-02, 2.613830961E-02,-3.968946877E-03, 2.659741735E+00
       538, 3.000000143E-01,-2.647735888E-17, 3.157894836E-01, 9.143915457E-02,-2.819974612E-04,-3.921957760E-03, 2.663961200E+00
       539, 4.499999820E-01,-2.729906930E-17, 3.157894771E-01, 9.385200982E-02,-1.019454359E-02,-3.470671212E-03, 2.656910100E+00
       540, 5.999999973E-01,-2.812077975E-17, 3.157894677E-01, 9.743816959E-02,-1.360046158E-02,-2.914619276E-03, 2.648907338E+00
       541, 7.500000434E-01,-2.894249259E-17, 3.157894865E-01, 1.020802849E-01,-1.485471012E-02,-2.243583722E-03, 2.641830730E+00
       542, 8.999999851E-01,-2.976420320E-17, 3.157894842E-01, 1.074855698E-01,-1.568106950E-02,-1.469739604E-03, 2.635555022E+00
       543, 1.049999879E+00,-3.058591243E-17, 3.157894677E-01, 1.132100629E-01,-1.658116741E-02,-6.400769082E-04, 2.629634657E+00
       544, 1.200000069E+00,-3.140762606E-17, 3.157894865E-01, 1.187729474E-01,-1.754303655E-02, 1.643126459E-04, 2.623858136E+00
       545, 1.350000037E+00,-3.222933625E-17, 3.157894771E-01, 1.238034424E-01,-1.846688425E-02, 8.948288568E-04, 2.618255980E+00
       546, 1.500000019E+00,-3.305104689E-17, 3.157894724E-01, 1.280771305E-01,-1.927283443E-02, 1.520409860E-03, 2.612952753E+00
       547, 1.649999926E+00,-3.387275786E-17, 3.157894771E-01, 1.315123681E-01,-1.992002833E-02, 2.027842708E-03, 2.608070779E+00
       548, 1.799999931E+00,-3.469446899E-17, 3.157894771E-01, 1.341546394E-01,-2.039887998E-02, 2.424423685E-03, 2.603671864E+00
       549, 1.950000054E+00,-3.551618078E-17, 3.157894771E-01, 1.360908171E-01,-2.071497998E-02, 2.718631027E-03, 2.599777784E+00
       550, 2.099999938E+00,-3.633789125E-17, 3.157894771E-01, 1.374242586E-01,-2.088651047E-02, 2.923685930E-03, 2.596378754E+00
       551, 2.250000061E+00,-3.715960303E-17, 3.157894771E-01, 1.382660959E-01,-2.093585053E-02, 3.055476044E-03, 2.593439777E+00
       552,-4.499999820E-01,-2.028028708E-17, 3.326315829E-01, 8.558403996E-02, 1.026482575E-03,-3.195868514E-04, 2.577184910E+00
       553,-3.000000072E-01,-2.106776010E-17, 3.326315829E-01, 8.580161345E-02, 4.059864123E-03,-6.026749358E-04, 2.576380077E+00
       554,-1.500000033E-01,-2.185523292E-17, 3.326315779E-01, 8.620806153E-02, 1.927384263E-02,-1.233640180E-03, 2.580848437E+00
       555,-1.734723476E-16,-2.264270642E-17, 3.326315829E-01, 8.679774176E-02, 4.286579986E-02,-2.492266790E-03, 2.624476857E+00
       556, 1.500000050E-01,-2.343017959E-17, 3.326315829E-01, 8.722983293E-02, 2.071099872E-02,-3.571227469E-03, 2.671468685E+00
       557, 3.000000143E-01,-2.421765325E-17, 3.326315897E-01, 8.792497367E-02, 2.479135093E-04,-3.622122784E-03, 2.677994497E+00
       558, 4.499999820E-01,-2.500512576E-17, 3.326315829E-01, 8.914345508E-02,-7.519157167E-03,-3.230283751E-03, 2.671968180E+00
       559, 5.999999973E-01,-2.579259831E-17, 3.326315730E-01, 9.099577821E-02,-1.011805500E-02,-2.756903778E-03, 2.664533299E+00
       560, 7.500000434E-01,-2.658007305E-17, 3.326315928E-01, 9.349084444E-02,-1.097604354E-02,-2.227748969E-03, 2.658166694E+00
       561, 8.999999851E-01,-2.736754572E-17, 3.326315903E-01, 9.657096797E-02,-1.152541319E-02,-1.645398542E-03, 2.652958467E+00
       562, 1.049999879E+00,-2.815501713E-17, 3.326315730E-01, 1.001103556E-01,-1.215955262E-02,-1.025491183E-03, 2.648431019E+00
       563, 1.200000069E+00,-2.894249262E-17, 3.326315928E-01, 1.039025669E-01,-1.290761644E-02,-4.045422365E-04, 2.644172857E+00
       564, 1.350000037E+00,-2.972996492E-17, 3.326315829E-01, 1.077245708E-01,-1.368523634E-02, 1.860986151E-04, 2.640010211E+00
       565, 1.500000019E+00,-3.051743763E-17, 3.326315779E-01, 1.113697987E-01,-1.442062199E-02, 7.209404696E-04, 2.635919526E+00
       566, 1.649999926E+00,-3.130491063E-17, 3.326315829E-01, 1.146810104E-01,-1.506373318E-02, 1.183907096E-03, 2.631949749E+00
       567, 1.799999931E+00,-3.209238380E-17, 3.326315829E-01, 1.175770534E-01,-1.559166216E-02, 1.571180894E-03, 2.628162208E+00
       568, 1.950000054E+00,-3.287985759E-17, 3.326315829E-01, 1.200287296E-01,-1.599980190E-02, 1.883939276E-03, 2.624608758E+00
       569, 2.099999938E+00,-3.366733013E-17, 3.326315829E-01, 1.220426719E-01,-1.629262503E-02, 2.126763640E-03, 2.621323094E+00
       570, 2.250000061E+00,-3.445480392E-17, 3.326315829E-01, 1.236541964E-01,-1.647987551E-02, 2.307668594E-03, 2.618318822E+00
       571,-4.499999820E-01,-6.265547308E-18, 3.494736887E-01, 8.403910789E-02, 7.654306613E-04,-3.176523948E-04, 2.589020833E+00
       572,-3.000000072E-01,-6.368261180E-18, 3.494736887E-01, 8.415579163E-02, 3.116643565E-03,-5.971862962E-04, 2.588565555E+00
       573,-1.500000033E-01,-6.470974973E-18, 3.494736835E-01, 8.439210241E-02, 1.443156199E-02,-1.194066439E-03, 2.594931734E+00
       574,-4.163336342E-17,-6.573688962E-18, 3.494736887E-01, 8.473446186E-02, 3.064738097E-02,-2.289735755E-03, 2.636396589E+00
       575, 1.500000050E-01,-6.676402854E-18, 3.494736887E-01, 8.501060323E-02, 1.540221619E-02,-3.241099358E-03, 2.680929880E+00
       576, 3.000000072E-01,-6.779116744E-18, 3.494736887E-01, 8.542768253E-02, 4.241106705E-04,-3.408009106E-03, 2.689199722E+00
       577, 4.499999820E-01,-6.881830615E-18, 3.494736887E-01, 8.611922887E-02,-5.318116704E-03,-3.155314615E-03, 2.683990989E+00
       578, 5.999999973E-01,-6.984544318E-18, 3.494736783E-01, 8.715832737E-02,-7.210177857E-03,-2.788685815E-03, 2.676831605E+00
       579, 7.500000434E-01,-7.087258630E-18, 3.494736991E-01, 8.857663019E-02,-7.790771358E-03,-2.364407499E-03, 2.670668534E+00
       580, 8.999999851E-01,-7.189972429E-18, 3.494736965E-01, 9.037042561E-02,-8.127093754E-03,-1.899104232E-03, 2.665825335E+00
       581, 1.049999879E+00,-7.292685902E-18, 3.494736783E-01, 9.251170162E-02,-8.540321021E-03,-1.411528587E-03, 2.661901457E+00
       582, 1.200000069E+00,-7.395400313E-18, 3.494736991E-01, 9.493206178E-02,-9.050556906E-03,-9.219405788E-04, 2.658459873E+00
       583, 1.350000037E+00,-7.498113983E-18, 3.494736887E-01, 9.754396748E-02,-9.609867245E-03,-4.468104355E-04, 2.655230167E+00
       584, 1.500000019E+00,-7.600827761E-18, 3.494736835E-01, 1.002425393E-01,-1.016492909E-02,-1.824064984E-06, 2.652082527E+00
       585, 1.649999926E+00,-7.703541684E-18, 3.494736887E-01, 1.029192681E-01,-1.067990621E-02, 4.019678862E-04, 2.648972967E+00
       586, 1.799999931E+00,-7.806255576E-18, 3.494736887E-01, 1.054828501E-01,-1.113295799E-02, 7.589568231E-04, 2.645905226E+00
       587, 1.950000054E+00,-7.908969549E-18, 3.494736887E-01, 1.078668103E-01,-1.151236838E-02, 1.066311106E-03, 2.642903835E+00
       588, 2.099999938E+00,-8.011683358E-18, 3.494736887E-01, 1.100275710E-01,-1.181456116E-02, 1.323609130E-03, 2.639997496E+00
       589, 2.250000061E+00,-8.114397331E-18, 3.494736887E-01, 1.119455414E-01,-1.204101483E-02, 1.533673201E-03, 2.637211592E+00
       590,-4.499999820E-01,-5.188192756E-17, 3.663157944E-01, 8.287142463E-02, 5.103373406E-04,-3.162997184E-04, 2.597140255E+00
       591,-3.000000072E-01,-5.455248821E-17, 3.663157944E-01, 8.291055253E-02, 2.114397088E-03,-5.931466226E-04, 2.596907601E+00
       592,-1.500000033E-01,-5.722304849E-17, 3.663157890E-01, 8.302096047E-02, 9.620927180E-03,-1.165730247E-03, 2.604559043E+00
       593, 2.480654571E-16,-5.989361054E-17, 3.663157944E-01, 8.318979954E-02, 1.978209763E-02,-2.158200558E-03, 2.644695953E+00
       594, 1.500000050E-01,-6.256417173E-17, 3.663157944E-01, 8.337943573E-02, 1.020624661E-02,-3.010756306E-03, 2.687588184E+00
       595, 3.000000072E-01,-6.523473287E-17, 3.663157944E-01, 8.367918708E-02, 3.633636757E-04,-3.214425109E-03, 2.697037505E+00
       596, 4.499999820E-01,-6.790529352E-17, 3.663157944E-01, 8.413852147E-02,-3.404020598E-03,-3.053815328E-03, 2.692274726E+00
       597, 5.999999973E-01,-7.057585311E-17, 3.663157835E-01, 8.480118882E-02,-4.646459536E-03,-2.782629776E-03, 2.685275492E+00
       598, 7.500000434E-01,-7.324641860E-17, 3.663158053E-01, 8.570048495E-02,-5.011469064E-03,-2.449211014E-03, 2.679174232E+00
       599, 8.999999851E-01,-7.591697822E-17, 3.663158026E-01, 8.685199065E-02,-5.207703983E-03,-2.073421004E-03, 2.674422752E+00
       600, 1.049999879E+00,-7.858753431E-17, 3.663157835E-01, 8.825549999E-02,-5.453515245E-03,-1.677049578E-03, 2.670702716E+00
       601, 1.200000069E+00,-8.125810237E-17, 3.663158053E-01, 8.988668875E-02,-5.763179853E-03,-1.280165493E-03, 2.667601674E+00
       602, 1.350000037E+00,-8.392866110E-17, 3.663157944E-01, 9.171246593E-02,-6.112414740E-03,-8.932889147E-04, 2.664832976E+00
       603, 1.500000019E+00,-8.659922099E-17, 3.663157890E-01, 9.368793557E-02,-6.471660081E-03,-5.251497736E-04, 2.662227294E+00
       604, 1.649999926E+00,-8.926978133E-17, 3.663157944E-01, 9.575763550E-02,-6.814313029E-03,-1.835100741E-04, 2.659689159E+00
       605, 1.799999931E+00,-9.194034252E-17, 3.663157944E-01, 9.786149028E-02,-7.127767617E-03, 1.293926431E-04, 2.657173317E+00
       606, 1.950000054E+00,-9.461090581E-17, 3.663157944E-01, 9.994525557E-02,-7.402489531E-03, 4.109511696E-04, 2.654665782E+00
       607, 2.099999938E+00,-9.728146485E-17, 3.663157944E-01, 1.019615439E-01,-7.634011116E-03, 6.592122801E-04, 2.652168771E+00
       608, 2.250000061E+00,-9.995202814E-17, 3.663157944E-01, 1.038732944E-01,-7.820523566E-03, 8.747241798E-04, 2.649693423E+00
       609,-4.499999820E-01,-2.594096378E-17, 3.831579002E-01, 8.214701166E-02, 2.583457588E-04,-3.158469547E-04, 2.601148952E+00
       610,-3.000000072E-01,-2.727624410E-17, 3.831579002E-01, 8.213769919E-02, 1.076449518E-03,-5.916522190E-04, 2.601161059E+00
       611,-1.500000033E-01,-2.861152424E-17, 3.831578945E-01, 8.216934103E-02, 4.813443705E-03,-1.151089869E-03, 2.609816252E+00
       612, 4.336808690E-17,-2.994680527E-17, 3.831579002E-01, 8.223079354E-02, 9.707893913E-03,-2.086443053E-03, 2.649317684E+00
       613, 1.500000050E-01,-3.128208586E-17, 3.831579002E-01, 8.237229229E-02, 5.089153640E-03,-2.884008453E-03, 2.691361369E+00
       614, 3.000000072E-01,-3.261736643E-17, 3.831579002E-01, 8.262594519E-02, 1.892447886E-04,-3.090112996E-03, 2.701377546E+00
       615, 4.499999820E-01,-3.395264676E-17, 3.831579002E-01, 8.299083459E-02,-1.656223493E-03,-2.958567088E-03, 2.696860877E+00
       616, 5.999999973E-01,-3.528792655E-17, 3.831578888E-01, 8.349066492E-02,-2.276149923E-03,-2.735196849E-03, 2.689994481E+00
       617, 7.500000434E-01,-3.662320930E-17, 3.831579116E-01, 8.415660638E-02,-2.454087909E-03,-2.460391522E-03, 2.683928517E+00
       618, 8.999999851E-01,-3.795848911E-17, 3.831579088E-01, 8.501449187E-02,-2.545725950E-03,-2.146007700E-03, 2.679197154E+00
       619, 1.049999879E+00,-3.929376715E-17, 3.831578888E-01, 8.607745283E-02,-2.661103537E-03,-1.809518097E-03, 2.675517749E+00
       620, 1.200000069E+00,-4.062905118E-17, 3.831579116E-01, 8.733599113E-02,-2.808713328E-03,-1.470219570E-03, 2.672497664E+00
       621, 1.350000037E+00,-4.196433055E-17, 3.831579002E-01, 8.877289299E-02,-2.975113157E-03,-1.138794010E-03, 2.669868322E+00
       622, 1.500000019E+00,-4.329961049E-17, 3.831578945E-01, 9.036323397E-02,-3.148030163E-03,-8.211602308E-04, 2.667460620E+00
       623, 1.649999926E+00,-4.463489066E-17, 3.831579002E-01, 9.207481291E-02,-3.315134692E-03,-5.242011297E-04, 2.665166529E+00
       624, 1.799999931E+00,-4.597017126E-17, 3.831579002E-01, 9.386831721E-02,-3.470096433E-03,-2.485979644E-04, 2.662919263E+00
       625, 1.950000054E+00,-4.730545290E-17, 3.831579002E-01, 9.570543846E-02,-3.610033885E-03, 5.125887543E-06, 2.660682039E+00
       626, 2.099999954E+00,-4.864073279E-17, 3.831579031E-01, 9.754849462E-02,-3.731989757E-03, 2.358815175E-04, 2.658435658E+00
       627, 2.250000061E+00,-4.997601407E-17, 3.831579002E-01, 9.936224614E-02,-3.834196327E-03, 4.439834319E-04, 2.656174444E+00
       628,-4.499999820E-01,-1.192622400E-17, 4.000000060E-01, 8.190331124E-02, 0.000000000E+00,-3.159089108E-04, 2.602157427E+00
       629,-3.000000072E-01,-1.257674519E-17, 4.000000060E-01, 8.187747796E-02, 0.000000000E+00,-5.917801511E-04, 2.602320123E+00
       630,-1.500000033E-01,-1.322726629E-17, 4.000000000E-01, 8.188145373E-02, 0.000000000E+00,-1.147866661E-03, 2.611435702E+00
       631, 3.330669074E-16,-1.387778781E-17, 4.000000060E-01, 8.190548609E-02, 0.000000000E+00,-2.065143946E-03, 2.650749541E+00
       632, 1.500000050E-01,-1.452830912E-17, 4.000000060E-01, 8.203090369E-02, 0.000000000E+00,-2.844842537E-03, 2.692550673E+00
       633, 3.000000072E-01,-1.517883043E-17, 4.000000060E-01, 8.227290045E-02, 0.000000000E+00,-3.049622588E-03, 2.702671102E+00
       634, 4.499999820E-01,-2.341875193E-17, 4.000000060E-01, 8.261319345E-02, 0.000000000E+00,-2.921582278E-03, 2.698291463E+00
       635, 5.999999973E-01,-1.647987256E-17, 3.999999940E-01, 8.306765601E-02, 0.000000000E+00,-2.709337944E-03, 2.691491002E+00
       636, 7.500000434E-01,-1.713039488E-17, 4.000000179E-01, 8.366680371E-02, 0.000000000E+00,-2.453593151E-03, 2.685438812E+00
       637, 8.999999851E-01,-1.778091582E-17, 4.000000149E-01, 8.443984232E-02, 0.000000000E+00,-2.161419723E-03, 2.680711537E+00
       638, 1.049999879E+00,-1.843143593E-17, 3.999999940E-01, 8.540462161E-02, 0.000000000E+00,-1.846751852E-03, 2.677029049E+00
       639, 1.200000069E+00,-1.908195887E-17, 4.000000179E-01, 8.655589633E-02, 0.000000000E+00,-1.527192226E-03, 2.674005996E+00
       640, 1.350000037E+00,-1.973247961E-17, 4.000000060E-01, 8.787986427E-02, 0.000000000E+00,-1.214702891E-03, 2.671386703E+00
       641, 1.500000019E+00,-2.038300062E-17, 4.000000000E-01, 8.935559523E-02, 0.000000000E+00,-9.151074256E-04, 2.669007897E+00
       642, 1.649999926E+00,-2.103352172E-17, 4.000000060E-01, 9.095619171E-02, 0.000000000E+00,-6.340954972E-04, 2.666762322E+00
       643, 1.799999931E+00,-2.168404303E-17, 4.000000060E-01, 9.264807690E-02, 0.000000000E+00,-3.727132737E-04, 2.664577998E+00
       644, 1.950000054E+00,-2.233456486E-17, 4.000000060E-01, 9.439827408E-02, 0.000000000E+00,-1.305870152E-04, 2.662411348E+00
       645, 2.099999954E+00,-2.298508582E-17, 4.000000089E-01, 9.617346659E-02, 0.000000000E+00, 9.195099106E-05, 2.660235820E+00
       646, 2.250000061E+00,-2.363560748E-17, 4.000000060E-01, 9.794084368E-02, 0.000000000E+00, 2.953760945E-04, 2.658039453E+00
